OBJECTID,CELL_ID,DECLINATION,ANNUAL_DRIFT,INCLINATION,DEC_MILS,DEC_DEGMINSEC,LAT,LON,PUBLICDISPLAY,DATAACCESS,UNITCODE,UNITNAME,REGIONCODE,MAPMETHOD,MAPSOURCE,SOURCEDATE,XYACCURACY,NOTES,GlobalID,COUNTY,QUADNAME,ROAD,PARKDISTRICT,STATE,TRAIL,X_COORD,Y_COORD,ELEVATION,ZACCURACY,LOC_NAME,VALID_RESULT,x,y
185,,-6.2085842279834,-0.0552764971287885,63.6064795182823,110.374968688243,,35.6882579530001,-83.433997698,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,1bac42ac-5501-49fd-a198-44280700a46f,Sevier,MOUNT LE CONTE,Roaring Fork Motor Nature Trail,Cosby District,Tennessee,Brushy Mountain Trail,279748.12001951,3952102.76004191,4442.591309,>=1m and <5m,Lookout Rock,Accepted,-83.433997698,35.6882579530001
186,,-6.16873875263269,-0.0556801052566591,63.5909022773865,109.666603796553,,35.6624686710001,-83.487775609,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,94b5df1d-311c-42db-a191-dac3a654f927,Sevier,MOUNT LE CONTE,"Rainbow Falls, Bull Head Parking A",Little River District,Tennessee,Bullhead Trail,274808.29997454,3949363.66998694,4301,>=1m and <5m,Bull Head,Accepted,-83.487775609,35.6624686710001
187,,-6.18474676415946,-0.0554921563642807,63.6024944465738,109.951191023874,,35.679114181,-83.467428701,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,4bbb3a76-d13d-4d39-aa09-4fe152fa67a0,Sevier,MOUNT LE CONTE,Roaring Fork Motor Nature Trail,Little River District,Tennessee,Trillium Gap Trail,276696.860028269,3951163.88001624,3572.560791,>=1m and <5m,Piney Mountain,Accepted,-83.467428701,35.679114181
188,,-6.19105590542113,-0.0555463296565621,63.5807666334808,110.063353675396,,35.6546617830001,-83.453207401,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,5e8d15ca-0366-47a0-b7fd-0b49461748ed,Sevier,MOUNT LE CONTE,Newfound Gap Pullout Parking At Milepost 9.48,Little River District,Tennessee,Bullhead Trail,277916.380032789,3948418.84005158,6356,>=1m and <5m,West Point,Accepted,-83.453207401,35.6546617830001
189,,-6.19704726222503,-0.0555025216768712,63.5796494469798,110.169866818384,,35.6544613180001,-83.44430202,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,13027416-c251-4a67-a8a2-feca742286f9,Sevier,MOUNT LE CONTE,Newfound Gap Pullout Parking At Milepost 9.48,Little River District,Tennessee,Cliff Top viewpoint access,278722.170035124,3948376.50000052,6550.344727,>=1m and <5m,Cliff Top,Accepted,-83.44430202,35.6544613180001
190,,-6.20207147488426,-0.0554658979234577,63.5786843288973,110.259186266197,,35.654261085,-83.4368266659999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,c6e1c7e8-f219-4ea0-a09f-3479f50bb0eb,Sevier,MOUNT LE CONTE,Alum Cave Bluffs Trailhead Parking,Little River District,Tennessee,Boulevard Trail,279398.480034107,3948337.4700116,6593,>=1m and <5m,High Top,Accepted,-83.4368266659999,35.654261085
191,,-6.20533051416525,-0.0554456073767211,63.5773454778033,110.317124814727,,35.6532913630001,-83.431808949,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,79274ee0-8db9-40ee-9833-1be60be7efbd,Sevier,MOUNT LE CONTE,Newfound Gap Road North,Little River District,Tennessee,Myrtle Point Trail,279850.149985399,3948218.63004902,6534,>=1m and <5m,Myrtle Point,Accepted,-83.431808949,35.6532913630001
192,,-6.17763803640347,-0.0556522852228798,63.5816344608198,109.824813483574,,35.6531892530001,-83.472762532,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,98a83ddd-109d-44da-924a-05d52dce0e06,Sevier,MOUNT LE CONTE,Newfound Gap Road North,Little River District,Tennessee,Bullhead Trail,276141.629979347,3948299.86998917,5820,>=1m and <5m,Balsam Point,Accepted,-83.472762532,35.6531892530001
193,,-6.17090279060778,-0.0557954315444644,63.5635820190019,109.705075630867,,35.6306530960001,-83.4782260979999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,a8c9a83d-9a57-4f4b-88ae-4f666993e240,Sevier,MOUNT LE CONTE,Newfound Gap Road North,Little River District,Tennessee,Chimney Tops Trail,275583.859971638,3945812.14001235,4725,>=1m and <5m,Chimney Tops,Accepted,-83.4782260979999,35.6306530960001
194,,-6.16129199929354,-0.0558872002281676,63.5608958660376,109.534216905041,,35.6257046370001,-83.491454733,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,089bed90-5e98-4fd9-aef7-88a1a74ae542,Sevier,MOUNT LE CONTE,Chimney Picnic Area Parking #1,Little River District,Tennessee,Sugarland Mountain Trail,274371.780032197,3945293.43997801,5047,>=1m and <5m,Sugarland Mountain,Accepted,-83.491454733,35.6257046370001
195,,-6.21485264971711,-0.055454460488328,63.559457334402,110.486407436141,,35.633986645,-83.413844274,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,792ae2ec-a15e-4c96-a1c7-2234060fbcfd,Sevier,MOUNT LE CONTE,Newfound Gap Road North,Little River District,Tennessee,Boulevard Trail,281424.180023048,3946036.8499465,5993.641113,>=1m and <5m,Anakeesta Knob,Accepted,-83.413844274,35.633986645
196,,-6.23071738809759,-0.0553488556916495,63.5542939152654,110.768447582121,,35.6308797670001,-83.38972251,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,GRSM Web site 6217,d7bcd671-9488-4eeb-811e-e4d96f8d1790,Sevier,MOUNT LE CONTE,Newfound Gap Road North,Cosby District,Tennessee,Boulevard Trail,283600.460027519,3945638.78995812,6218.067871,>=1m and <5m,Mount Kephart,Accepted,-83.38972251,35.6308797670001
197,,-6.23935520414396,-0.0552687608372713,63.5560929518744,110.92200894823,,35.634625601,-83.3776764259999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,a2ffb503-25fc-4c59-8eaf-80295a8c99a1,Swain,MOUNT LE CONTE,Newfound Gap Road North,Oconaluftee District,North Carolina,Appalachian Trail,284701.539998477,3946027.89000373,5687.45166,>=1m and <5m,Masa Knob,Accepted,-83.3776764259999,35.634625601
198,,-6.23411635962525,-0.055263598114387,63.5660117194472,110.828873818146,,35.6453284950001,-83.387587642,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,968aa31d-ecd7-4011-9e25-32c201dd70b1,Sevier,MOUNT LE CONTE,Newfound Gap Pullout Parking At Milepost 12.98,Cosby District,Tennessee,Boulevard Trail,283832.760044383,3947237.01996325,5277.000977,>=1m and <5m,Horseshoe Mountain,Accepted,-83.387587642,35.6453284950001
199,,-6.20962550814715,-0.0553112029374936,63.5976239951294,110.393480358738,,35.678007194,-83.430403121,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,a879cfca-23ce-497b-a3b4-51a11b057977,Sevier,MOUNT LE CONTE,Roaring Fork Motor Nature Trail,Cosby District,Tennessee,Brushy Mountain Trail,280045.300019926,3950957.4700154,4916.968262,>=1m and <5m,Brushy Mountain,Accepted,-83.430403121,35.678007194
200,,-6.20102762090866,-0.0553191109006241,63.6104983499661,110.24062883899,,35.6915882500001,-83.4458439859999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,9a3dbaec-c558-4c72-b63b-3c276d6a2db0,Sevier,MOUNT LE CONTE,Roaring Fork Motor Nature Trail,Cosby District,Tennessee,Grapeyard Ridge Trail,278685.150007853,3952498.88005205,4312,>=1m and <5m,Round Top,Accepted,-83.4458439859999,35.6915882500001
201,,-6.40996198462704,-0.0533762775960986,63.6509127475654,113.955022170303,,35.7790946330001,-83.153815061,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,b0966b7e-ec68-4760-b9df-179127e19df3,Cocke,HARTFORD,Big Creek Entrance Road,Cosby District,Tennessee,Lower Mount Cammerer Trail,305327.209958864,3961587.13005236,3626.623291,>=1m and <5m,Turkey Knob,Accepted,-83.153815061,35.7790946330001
202,,-6.39305571920684,-0.0535717221559433,63.6402841553877,113.654465964915,,35.763272154,-83.175699166,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,59cc7899-14f5-472b-861f-e6a7a91e5ef0,Cocke,HARTFORD,Cosby Campground Road B,Cosby District,Tennessee,Lower Mount Cammerer Trail,303309.930017118,3959875.57000661,4229.057129,>=1m and <5m,Rich Butt Mountain,Accepted,-83.175699166,35.763272154
203,,-6.40272652074828,-0.0534968565637293,63.638913170768,113.826391540559,,35.763535362,-83.161386622,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,9f6cf4d2-81f1-413b-bc9b-1ff6cad64d34,Cocke,HARTFORD,Cosby Campground Road B,Cosby District,Tennessee,Mount Cammerer Trail,304604.66996714,3959876.13001132,4928,>=1m and <5m,Mount Cammerer,Accepted,-83.161386622,35.763535362
204,,-6.35740785564487,-0.0538458266862247,63.6455580961007,113.020725376083,,35.762596719,-83.228485445,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,eb973854-ae44-4404-8b3d-6113eaeef767,Cocke,HARTFORD,Cosby Entrance Road,Cosby District,Tennessee,Gabes Mountain Trail,298535.419984359,3959907.89995985,3017.218262,>=1m and <5m,Threetop Mountain,Accepted,-83.228485445,35.762596719
205,,-6.34804662811064,-0.0539241171024019,63.6456245179807,112.854303345225,,35.7608730740001,-83.2420249159999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,9c872bed-e640-418c-91db-ddc0cfe93370,Cocke,HARTFORD,Cosby Entrance Road,Cosby District,Tennessee,Gabes Mountain Trail,297306.81999102,3959744.61002262,3134.727051,>=1m and <5m,Gabes Mountain,Accepted,-83.2420249159999,35.7608730740001
206,,-6.35750025134591,-0.0538146133439095,63.6517187893831,113.022367968377,,35.769881884,-83.2298295579999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,d75986d4-99b2-4beb-9376-2aadae33fd7d,Cocke,HARTFORD,Cosby Entrance Road,Cosby District,Tennessee,Gabes Mountain Trail,298432.279991568,3960718.86001912,3068.393555,>=1m and <5m,Round Mountain,Accepted,-83.2298295579999,35.769881884
207,,-6.2496465047869,-0.0551128388375788,63.5705921564948,111.104965632801,,35.653653435,-83.366251166,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,0d7d2e5c-de53-4994-9593-038f7a487e08,Sevier,MOUNT GUYOT,Porters Creek Scenic Loop,Cosby District,Tennessee,Appalachian Trail,285787.119960759,3948113.84002205,5134.668945,>=1m and <5m,Porters Mountain,Accepted,-83.366251166,35.653653435
208,,-6.27073258421132,-0.0548588266245016,63.5867870290409,111.479829735592,,35.6767305290001,-83.339647486,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,8a679100-674c-4d55-80ab-d2b6da6b23fe,Sevier,MOUNT GUYOT,Ramsey Cascades Trailhead Parking,Cosby District,Tennessee,Appalachian Trail,288256.930042664,3950616.27994938,5485.71875,>=1m and <5m,Wooly Tops,Accepted,-83.339647486,35.6767305290001
209,,-6.25088808504421,-0.0551463015433429,63.5616443510777,111.127038198299,,35.643342666,-83.362337725,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,29e8f563-3878-435c-b250-b4600155eaa0,Sevier,MOUNT GUYOT,Oconaluftee River Parking #4,Cosby District,North Carolina,Appalachian Trail,286113.960031373,3946961.45003008,5454.189941,>=1m and <5m,The Sawteeth,Accepted,-83.362337725,35.643342666
210,,-6.24398326678497,-0.0552146983538924,63.5593324804749,111.00428572025,,35.639315353,-83.371760738,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,39a37f4b-fa7c-4fcc-b666-753b967b91c5,Sevier,MOUNT GUYOT,Newfound Gap Road North,Cosby District,Tennessee,Appalachian Trail,285249.859965063,3946535.22003357,5541.140137,>=1m and <5m,Charlies Bunion,Accepted,-83.371760738,35.639315353
211,,-6.26816893667336,-0.0549287606549287,63.5768511772263,111.434253722392,,35.664532986,-83.340989668,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,5c4038ed-051e-4051-b74d-a08728f39152,Sevier,MOUNT GUYOT,Ramsey Cascades Trailhead Parking,Oconaluftee District,Tennessee,Appalachian Trail,288103.180002913,3949265.99995664,5918.112793,>=1m and <5m,Laurel Top,Accepted,-83.340989668,35.664532986
212,,-6.33284397569467,-0.0542306189570718,63.60929663465,112.584033631105,,35.715111612,-83.255294078,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,GRSM Website 6370,32d33a00-08b2-4c2b-8b0b-6e6f13e8d6dd,Haywood,MOUNT GUYOT,Cosby Campground Road B,Cosby District,North Carolina,Appalachian Trail,295990.229978558,3954695.49000513,6360.25293,>=1m and <5m,Old Black,Accepted,-83.255294078,35.715111612
213,,-6.32995967848426,-0.0542937174550744,63.6013774548583,112.532757172157,,35.705222528,-83.257569184,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,GGRSM Website 6621,a05cfd07-ae01-49cc-a636-f783ca802963,Sevier,MOUNT GUYOT,Cosby Campground Road B,Cosby District,Tennessee,Appalachian Trail,295759.14999484,3953603.16003792,6624.450195,>=1m and <5m,Mount Guyot,Accepted,-83.257569184,35.705222528
214,,-6.33082183225243,-0.0543270032494956,63.5931430174575,112.548084369417,,35.6956819960001,-83.254355771,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,81975eb0-e9f1-49b3-82bb-b4cfd640b226,Swain,MOUNT GUYOT,Cosby Campground Road B,Cosby District,North Carolina,Appalachian Trail,296025.60003426,3952538.07998801,6145.37207,>=1m and <5m,Tricorner Knob,Accepted,-83.254355771,35.6956819960001
215,,-6.31837723332028,-0.054458390007408,63.5875666493371,112.326846778521,,35.6867243520001,-83.271008878,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,GRSM Website 6417,16f24a6c-e443-4c5d-8492-b1704379d0d4,Sevier,MOUNT GUYOT,Beech Gap Trailhead Parking #2,Cosby District,Tennessee,Appalachian Trail,294495.579953762,3951579.08995227,6431.096191,>=1m and <5m,Mount Chapman,Accepted,-83.271008878,35.6867243520001
216,,-6.287750716119,-0.0548225030952034,63.565345257554,111.78237468102,,35.6546920530001,-83.30996972,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,f1c17760-07e9-459a-b5c2-d237da08c7d2,Sevier,MOUNT GUYOT,Ramsey Cascades Trailhead Parking,Cosby District,North Carolina,Appalachian Trail,290885.800001722,3948107.77995827,5664.51709,>=1m and <5m,Pecks Corner,Accepted,-83.30996972,35.6546920530001
217,,-6.30501200047154,-0.0546096246862562,63.5794675698723,112.089242341983,,35.674624056,-83.288390656,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,e3da052f-4ee1-485f-9916-8865813f7dba,Swain,MOUNT GUYOT,Ramsey Cascades Trailhead Parking,Oconaluftee District,North Carolina,Appalachian Trail,292891.139969494,3950273.24999043,6001.154297,>=1m and <5m,Mount Sequoyah,Accepted,-83.288390656,35.674624056
218,,-6.2780851463643,-0.0543500192149398,63.6778810069082,111.610542115035,,35.7855947510001,-83.350711202,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,4b2305a6-354c-4400-b73e-aa41fe3035e1,Sevier,JONES COVE,Greenbrier Unpaved Road,Cosby District,Tennessee,Old Settlers Trail,287544.989995295,3962717.55001633,3096.615967,>=1m and <5m,Webb Mountain,Accepted,-83.350711202,35.7855947510001
219,,-5.84326342389743,-0.0586741831757664,63.5118105464309,103.880368497364,,35.5109188070001,-83.93782935,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,12c85370-b457-4851-ae23-0407372eb55b,Blount,CALDERWOOD,Parson Branch Road,Cades Cove District,Tennessee,Hannah Mountain Trail,233556.930020591,3933674.24005066,2415.011963,>=1m and <5m,Chilly Spring Knob,Accepted,-83.93782935,35.5109188070001
220,,-5.83966015069323,-0.0587019967988534,63.511914873254,103.816310226994,,35.5104199850001,-83.9430297179999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,49daeac2-b313-4630-b960-29182de128a1,Blount,CALDERWOOD,Parson Branch Road,Cades Cove District,Tennessee,Hannah Mountain Trail,233083.500038715,3933632.97001271,2275.921387,>=1m and <5m,Revenue Hill,Accepted,-83.9430297179999,35.5104199850001
221,,-5.86038012490121,-0.058390094511509,63.5431122897497,104.184665784469,,35.5508126840001,-83.92038371,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,90d7b658-5507-4234-b314-a979e87ff767,Blount,CALDERWOOD,Parson Branch Road,Cades Cove District,Tennessee,Hannah Mountain Trail,235270.820025952,3938053.54995985,3123.455078,>=1m and <5m,Mount Lanier,Accepted,-83.92038371,35.5508126840001
222,,-6.03921546305194,-0.0571867687509879,63.4970294576915,107.363964659045,,35.528103748,-83.652507608,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,502cc9e4-f7bc-43f8-8838-c6554f51568c,Swain,THUNDERHEAD MOUNTAIN,Upper Tremont Road,Deep Creek District,North Carolina,Hazel Creek Trail,259491.559968995,3934846.76999393,4296.119141,>=1m and <5m,Raven Den,Accepted,-83.652507608,35.528103748
223,,-6.05288466801622,-0.0569314281662581,63.5271675356943,107.606973051059,,35.56609417,-83.6398150109999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,a3ff13a5-506c-48da-a01e-3e00a630e3d0,Swain,THUNDERHEAD MOUNTAIN,Upper Tremont Road,Deep Creek District,North Carolina,Appalachian Trail,260755.670000253,3939030.68996572,4950.45605469,>=1m and <5m,Big Chestnut Bald,Accepted,-83.6398150109999,35.56609417
224,,-6.05754050816295,-0.0568781778542751,63.5304162861043,107.689743646019,,35.570767043,-83.6338637979999,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,190aa4d6-0477-4581-a73c-81565c580860,Sevier,THUNDERHEAD MOUNTAIN,Upper Tremont Road,Cades Cove District,Tennessee,Appalachian Trail,261309.020032156,3939534.67004224,5031.873047,>=1m and <5m,Mount Davis,Accepted,-83.6338637979999,35.570767043
225,,-5.88114032533935,-0.058383270845638,63.5102518393994,104.553736475818,,35.5156490360001,-83.883042626,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,ecff4dec-4ef7-4bbd-82f5-b4fa3f950f35,Swain,CALDERWOOD,Parson Branch Road,Deep Creek District,North Carolina,Wolf Ridge Trail,238542.489985335,3934052.29003601,4729.83691406,>=1m and <5m,Parson Bald,Accepted,-83.883042626,35.5156490360001
226,,-5.87236068914496,-0.0584055723215573,63.5200929581899,104.397653859481,,35.5257294830001,-83.897911168,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,c4ab0cb7-b38a-4b0d-a9ee-49121845736d,Blount,CALDERWOOD,Parson Branch Road,Cades Cove District,Tennessee,Gregory Bald Trail,237226.610003919,3935210.29997342,3657.438721,>=1m and <5m,Hickory Top,Accepted,-83.897911168,35.5257294830001
227,,-5.86262055571214,-0.0584787546680383,63.5208496732415,104.224495715339,,35.524931442,-83.912080077,Public Map Display,Unrestricted,GRSM,Great Smoky Mountains National Park,SER,DERV,,5/6/2021 12:00:00 AM,>=1m and <5m,,ad12b814-e7a5-491e-8c6f-894159abe779,Blount,CALDERWOOD,Parson Branch Road,Cades Cove District,Tennessee,Gregory Bald Trail,235938.839968343,3935159.65003104,3254.357666,>=1m and <5m,Parson High Top,Accepted,-83.912080077,35.524931442
